date,machine_id,production_line,shift,units_produced,defect_count,good_units,downtime_hours,maintenance_cost,oee_score,availability,performance,quality
2024-01-27,Machine_09,Line_C,Evening,117,1,116,1.27,137.78,108.94,94.72,117.0,98.3
2024-01-27,Machine_10,Line_D,Night,83,3,80,0.06,8.05,79.02,99.74,83.0,95.46
2024-01-28,Machine_01,Line_C,Morning,104,2,102,0.58,98.45,99.05,97.6,104.0,97.59
2024-01-28,Machine_02,Line_B,Evening,110,4,106,0.31,49.77,104.59,98.7,110.0,96.34
2024-01-28,Machine_03,Line_A,Morning,85,3,82,0.45,66.38,80.02,98.13,85.0,95.94
2024-01-28,Machine_04,Line_C,Evening,115,4,111,0.6,68.96,107.32,97.51,115.0,95.71
2024-01-28,Machine_05,Line_B,Evening,105,3,102,0.58,145.74,98.97,97.56,105.0,96.61
2024-01-28,Machine_06,Line_B,Evening,106,3,103,0.52,113.6,100.21,97.85,106.0,96.61
2024-01-28,Machine_07,Line_D,Morning,116,2,114,0.09,16.63,113.01,99.63,116.0,97.79
2024-01-28,Machine_08,Line_D,Evening,95,3,92,0.55,80.92,89.55,97.72,95.0,96.46
2024-01-28,Machine_09,Line_D,Evening,97,2,95,0.18,53.8,93.39,99.25,97.0,97.01
2024-01-28,Machine_10,Line_D,Evening,103,2,101,1.07,203.46,95.78,95.53,103.0,97.34
2024-01-29,Machine_01,Line_A,Morning,111,3,108,0.57,131.27,104.53,97.63,111.0,96.45
2024-01-29,Machine_02,Line_C,Evening,83,2,81,0.2,43.7,80.06,99.16,83.0,97.28
2024-01-29,Machine_03,Line_B,Evening,91,4,87,1.08,286.62,83.04,95.5,91.0,95.55
2024-01-29,Machine_04,Line_D,Morning,86,3,83,0.41,104.72,81.51,98.3,86.0,96.42
2024-01-29,Machine_05,Line_A,Morning,120,5,115,0.71,188.74,111.49,97.02,120.0,95.76
2024-01-29,Machine_06,Line_D,Night,112,4,108,0.98,138.6,103.34,95.92,112.0,96.19
2024-01-29,Machine_07,Line_A,Night,88,2,86,0.81,145.55,82.42,96.62,88.0,96.93
2024-01-29,Machine_08,Line_B,Night,81,2,79,0.02,2.15,78.3,99.92,81.0,96.74
2024-01-29,Machine_09,Line_C,Evening,83,3,80,0.32,87.42,78.4,98.66,83.0,95.74
2024-01-29,Machine_10,Line_A,Morning,97,1,96,0.8,116.38,92.33,96.67,97.0,98.46
2024-01-30,Machine_01,Line_C,Night,104,4,100,0.3,41.27,98.48,98.76,104.0,95.88
2024-01-30,Machine_02,Line_A,Morning,89,4,85,0.33,52.52,83.61,98.63,89.0,95.25
2024-01-30,Machine_03,Line_C,Morning,120,4,116,0.3,44.47,114.0,98.74,120.0,96.21
2024-01-30,Machine_04,Line_A,Morning,82,3,79,0.38,100.87,77.29,98.41,82.0,95.78
2024-01-30,Machine_05,Line_C,Evening,99,4,95,1.06,148.78,90.13,95.57,99.0,95.27
2024-01-30,Machine_06,Line_A,Morning,83,1,82,0.45,107.43,79.96,98.13,83.0,98.17
2024-01-30,Machine_07,Line_D,Night,97,3,94,0.12,25.15,92.69,99.49,97.0,96.05
2024-01-30,Machine_08,Line_B,Night,109,1,108,0.17,18.65,107.05,99.29,109.0,98.91
2024-01-30,Machine_09,Line_D,Evening,105,3,102,0.79,195.85,98.24,96.71,105.0,96.74
2024-01-30,Machine_10,Line_D,Evening,83,1,82,0.44,122.97,80.43,98.19,83.0,98.69
2024-01-31,Machine_01,Line_A,Evening,82,2,80,0.2,39.04,79.28,99.17,82.0,97.49
2024-01-31,Machine_02,Line_A,Night,91,1,90,1.0,105.25,85.98,95.83,91.0,98.6
2024-01-31,Machine_03,Line_C,Night,117,2,115,0.21,51.96,113.32,99.14,117.0,97.7
2024-01-31,Machine_04,Line_C,Night,109,5,104,0.57,78.71,101.39,97.61,109.0,95.3
2024-01-31,Machine_05,Line_D,Morning,107,3,104,0.72,129.81,100.12,97.0,107.0,96.47
2024-01-31,Machine_06,Line_D,Morning,81,1,80,0.99,182.82,76.4,95.86,81.0,98.39
2024-01-31,Machine_07,Line_B,Night,100,4,96,1.66,428.8,88.8,93.1,100.0,95.38
2024-01-31,Machine_08,Line_A,Morning,87,4,83,0.55,146.42,80.97,97.69,87.0,95.27
2024-01-31,Machine_09,Line_C,Morning,120,3,117,0.55,67.17,114.23,97.69,120.0,97.44
2024-01-31,Machine_10,Line_D,Morning,103,3,100,0.04,5.85,99.49,99.81,103.0,96.77
2024-02-01,Machine_01,Line_C,Night,88,3,85,0.56,158.55,82.35,97.67,88.0,95.81
2024-02-01,Machine_02,Line_A,Night,107,1,106,0.25,63.76,104.67,98.96,107.0,98.85
2024-02-01,Machine_03,Line_D,Morning,85,2,83,0.02,5.2,82.88,99.92,85.0,97.58
2024-02-01,Machine_04,Line_C,Morning,80,1,79,0.1,18.84,78.66,99.57,80.0,98.75
2024-02-01,Machine_05,Line_D,Evening,80,1,79,0.04,7.32,78.15,99.85,80.0,97.84
2024-02-01,Machine_06,Line_B,Evening,102,2,100,0.48,94.24,97.56,98.02,102.0,97.59
2024-02-01,Machine_07,Line_C,Evening,89,0,89,1.29,343.99,83.3,94.61,89.0,98.92
2024-02-01,Machine_08,Line_A,Night,102,3,99,0.01,2.75,98.37,99.94,102.0,96.5
2024-02-01,Machine_09,Line_B,Morning,103,1,102,0.19,22.19,101.05,99.2,103.0,98.9
2024-02-01,Machine_10,Line_A,Evening,86,1,85,0.75,92.94,81.69,96.89,86.0,98.04
2024-02-02,Machine_01,Line_A,Evening,89,3,86,0.76,207.75,82.48,96.83,89.0,95.7
2024-02-02,Machine_02,Line_B,Night,117,3,114,0.19,49.72,112.87,99.22,117.0,97.22
2024-02-02,Machine_03,Line_C,Morning,113,2,111,0.13,36.02,110.03,99.46,113.0,97.9
2024-02-02,Machine_04,Line_B,Evening,119,3,116,0.53,131.78,112.87,97.81,119.0,96.97
2024-02-02,Machine_05,Line_C,Night,89,3,86,0.01,1.44,85.81,99.96,89.0,96.45
2024-02-02,Machine_06,Line_D,Night,111,4,107,1.2,336.83,100.77,95.0,111.0,95.56
2024-02-02,Machine_07,Line_D,Morning,112,2,110,0.73,106.85,106.06,96.96,112.0,97.66
2024-02-02,Machine_08,Line_B,Night,85,1,84,0.07,11.42,82.93,99.7,85.0,97.86
2024-02-02,Machine_09,Line_A,Evening,93,2,91,0.05,8.1,90.0,99.77,93.0,96.99
2024-02-02,Machine_10,Line_B,Morning,109,4,105,0.31,55.21,103.6,98.69,109.0,96.31
2024-02-03,Machine_01,Line_B,Evening,96,4,92,0.6,139.68,89.52,97.51,96.0,95.63
2024-02-03,Machine_02,Line_B,Evening,108,3,105,0.04,6.42,104.55,99.85,108.0,96.96
2024-02-03,Machine_03,Line_D,Morning,111,3,108,0.25,65.42,106.19,98.95,111.0,96.68
2024-02-03,Machine_04,Line_C,Evening,110,4,106,0.68,84.86,102.88,97.15,110.0,96.27
2024-02-03,Machine_05,Line_A,Night,109,4,105,0.56,144.01,102.51,97.68,109.0,96.28
2024-02-03,Machine_06,Line_D,Night,84,2,82,0.29,60.75,80.41,98.78,84.0,96.91
2024-02-03,Machine_07,Line_D,Evening,92,1,91,0.07,15.91,90.08,99.7,92.0,98.21
2024-02-03,Machine_08,Line_A,Morning,96,2,94,0.04,11.22,93.78,99.82,96.0,97.86
2024-02-03,Machine_09,Line_A,Evening,96,1,95,0.76,87.0,91.82,96.84,96.0,98.76
2024-02-03,Machine_10,Line_C,Evening,104,1,103,0.4,41.49,100.69,98.34,104.0,98.46
2024-02-04,Machine_01,Line_B,Evening,118,3,115,1.47,206.17,107.95,93.88,118.0,97.45
2024-02-04,Machine_02,Line_D,Night,85,3,82,0.07,12.98,81.28,99.71,85.0,95.9
2024-02-04,Machine_03,Line_A,Morning,102,1,101,0.61,122.51,98.18,97.46,102.0,98.77
2024-02-04,Machine_04,Line_B,Night,100,2,98,1.04,210.99,93.56,95.68,100.0,97.79
2024-02-04,Machine_05,Line_A,Evening,116,2,114,0.27,56.8,112.61,98.89,116.0,98.17
2024-02-04,Machine_06,Line_C,Morning,117,5,112,0.63,188.64,108.27,97.37,117.0,95.04
2024-02-04,Machine_07,Line_A,Evening,91,3,88,0.07,8.07,87.55,99.69,91.0,96.5
2024-02-04,Machine_08,Line_D,Night,97,1,96,0.81,243.83,92.49,96.61,97.0,98.7
2024-02-04,Machine_09,Line_A,Morning,112,1,111,1.33,251.58,104.38,94.46,112.0,98.67
2024-02-04,Machine_10,Line_C,Evening,102,2,100,0.34,51.13,97.95,98.57,102.0,97.42
2024-02-05,Machine_01,Line_A,Evening,119,3,116,0.02,3.99,115.37,99.93,119.0,97.02
2024-02-05,Machine_02,Line_C,Night,101,5,96,0.07,13.77,95.65,99.69,101.0,95.0
2024-02-05,Machine_03,Line_C,Morning,89,3,86,0.04,6.17,85.5,99.83,89.0,96.24
2024-02-05,Machine_04,Line_B,Morning,90,2,88,0.38,70.26,86.33,98.43,90.0,97.45
2024-02-05,Machine_05,Line_A,Night,117,3,114,0.06,15.82,113.63,99.74,117.0,97.38
2024-02-05,Machine_06,Line_A,Night,94,1,93,0.07,8.74,91.86,99.7,94.0,98.02
2024-02-05,Machine_07,Line_A,Evening,86,0,86,0.12,28.52,84.62,99.5,86.0,98.9
2024-02-05,Machine_08,Line_A,Evening,106,3,103,0.38,61.66,101.37,98.43,106.0,97.15
2024-02-05,Machine_09,Line_B,Evening,90,4,86,0.04,10.73,85.63,99.83,90.0,95.32
2024-02-05,Machine_10,Line_B,Morning,88,2,86,1.0,100.94,81.83,95.83,88.0,97.03
2024-02-06,Machine_01,Line_B,Evening,89,4,85,0.04,8.76,84.84,99.83,89.0,95.49
2024-02-06,Machine_02,Line_C,Night,90,1,89,0.35,51.7,87.59,98.56,90.0,98.74
2024-02-06,Machine_03,Line_D,Night,84,3,81,0.05,5.56,80.14,99.81,84.0,95.58
2024-02-06,Machine_04,Line_D,Morning,113,3,110,1.62,464.94,102.37,93.26,113.0,97.14
2024-02-06,Machine_05,Line_C,Night,81,3,78,0.59,62.27,75.62,97.53,81.0,95.72
2024-02-06,Machine_06,Line_D,Night,92,1,91,0.06,17.62,90.76,99.74,92.0,98.91
2024-02-06,Machine_07,Line_C,Evening,113,4,109,0.34,43.03,106.77,98.6,113.0,95.83
2024-02-06,Machine_08,Line_A,Evening,86,4,82,0.06,17.99,81.55,99.75,86.0,95.06
2024-02-06,Machine_09,Line_A,Night,112,2,110,1.54,349.34,102.77,93.59,112.0,98.04
2024-02-06,Machine_10,Line_B,Evening,108,2,106,0.08,19.04,105.57,99.68,108.0,98.07
2024-02-07,Machine_01,Line_A,Morning,92,3,89,0.41,56.52,86.64,98.29,92.0,95.81
2024-02-07,Machine_02,Line_D,Morning,95,3,92,0.2,28.22,90.53,99.15,95.0,96.11
2024-02-07,Machine_03,Line_C,Evening,114,2,112,0.39,94.31,109.77,98.37,114.0,97.88
2024-02-07,Machine_04,Line_D,Evening,95,3,92,0.56,57.18,89.08,97.67,95.0,96.0
2024-02-07,Machine_05,Line_B,Morning,90,2,88,0.08,8.6,87.43,99.67,90.0,97.47
2024-02-07,Machine_06,Line_B,Morning,101,3,98,1.42,317.76,92.07,94.08,101.0,96.89
2024-02-07,Machine_07,Line_A,Evening,101,4,97,1.06,264.68,92.12,95.59,101.0,95.42
2024-02-07,Machine_08,Line_D,Night,94,1,93,0.25,65.9,91.83,98.98,94.0,98.7
2024-02-07,Machine_09,Line_C,Morning,100,3,97,0.36,52.5,94.94,98.52,100.0,96.37
2024-02-07,Machine_10,Line_B,Morning,91,1,90,1.56,178.12,84.15,93.5,91.0,98.9
2024-02-08,Machine_01,Line_D,Night,83,3,80,0.91,261.26,76.28,96.22,83.0,95.51
2024-02-08,Machine_02,Line_A,Evening,81,0,81,1.43,237.52,75.35,94.03,81.0,98.93
2024-02-08,Machine_03,Line_D,Morning,99,2,97,1.0,229.76,92.34,95.82,99.0,97.33
2024-02-08,Machine_04,Line_B,Evening,98,4,94,0.41,61.77,91.83,98.3,98.0,95.33
2024-02-08,Machine_05,Line_D,Night,105,4,101,0.16,37.98,100.13,99.33,105.0,96.01
2024-02-08,Machine_06,Line_A,Night,99,3,96,0.52,73.61,93.79,97.82,99.0,96.85
2024-02-08,Machine_07,Line_D,Morning,100,3,97,0.19,39.77,96.05,99.19,100.0,96.83
2024-02-08,Machine_08,Line_B,Morning,110,4,106,0.19,51.75,105.07,99.2,110.0,96.29
2024-02-08,Machine_09,Line_D,Night,90,3,87,0.52,134.55,84.38,97.85,90.0,95.82
2024-02-08,Machine_10,Line_B,Evening,90,2,88,0.94,238.98,84.46,96.09,90.0,97.66
2024-02-09,Machine_01,Line_B,Morning,95,4,91,0.71,156.41,87.59,97.04,95.0,95.01
2024-02-09,Machine_02,Line_D,Morning,95,3,92,0.26,73.73,90.76,98.9,95.0,96.59
2024-02-09,Machine_03,Line_B,Morning,88,4,84,1.3,376.96,79.1,94.56,88.0,95.05
2024-02-09,Machine_04,Line_D,Night,84,3,81,0.09,23.86,80.66,99.61,84.0,96.39
2024-02-09,Machine_05,Line_B,Morning,94,2,92,1.0,163.64,87.88,95.83,94.0,97.55
2024-02-09,Machine_06,Line_B,Evening,105,4,101,0.54,73.74,98.69,97.77,105.0,96.14
2024-02-09,Machine_07,Line_A,Evening,111,3,108,0.08,15.23,106.83,99.65,111.0,96.58
2024-02-09,Machine_08,Line_B,Night,95,1,94,0.43,43.49,91.6,98.21,95.0,98.18
2024-02-09,Machine_09,Line_C,Morning,98,1,97,0.37,59.26,95.38,98.44,98.0,98.87
2024-02-09,Machine_10,Line_D,Morning,98,1,97,0.2,45.78,96.04,99.15,98.0,98.84
2024-02-10,Machine_01,Line_B,Evening,84,2,82,0.8,165.51,78.49,96.65,84.0,96.68
2024-02-10,Machine_02,Line_C,Morning,107,3,104,0.57,109.01,101.21,97.62,107.0,96.9
2024-02-10,Machine_03,Line_C,Night,91,3,88,0.27,44.99,86.14,98.89,91.0,95.72
2024-02-10,Machine_04,Line_B,Evening,102,1,101,0.21,22.4,99.52,99.14,102.0,98.41
2024-02-10,Machine_05,Line_C,Night,100,4,96,0.49,110.5,93.28,97.95,100.0,95.23
2024-02-10,Machine_06,Line_B,Morning,112,4,108,0.24,40.44,106.15,99.01,112.0,95.72
2024-02-10,Machine_07,Line_C,Night,80,2,78,0.15,42.84,77.28,99.36,80.0,97.22
2024-02-10,Machine_08,Line_B,Night,109,2,107,0.45,113.79,104.65,98.13,109.0,97.84
2024-02-10,Machine_09,Line_D,Evening,92,3,89,0.49,91.9,87.07,97.95,92.0,96.63
2024-02-10,Machine_10,Line_C,Morning,113,1,112,0.03,7.3,110.98,99.87,113.0,98.34
2024-02-11,Machine_01,Line_C,Night,99,1,98,1.38,233.96,91.84,94.27,99.0,98.4
2024-02-11,Machine_02,Line_B,Evening,108,1,107,0.03,8.35,106.08,99.87,108.0,98.35
2024-02-11,Machine_03,Line_B,Morning,102,1,101,0.18,30.7,100.1,99.24,102.0,98.88
2024-02-11,Machine_04,Line_D,Night,85,1,84,1.59,354.49,77.55,93.36,85.0,97.72
2024-02-11,Machine_05,Line_A,Morning,104,1,103,0.63,75.82,100.18,97.38,104.0,98.92
2024-02-11,Machine_06,Line_A,Evening,94,2,92,0.51,116.27,89.23,97.87,94.0,96.98
2024-02-11,Machine_07,Line_D,Night,102,3,99,0.94,165.54,94.61,96.09,102.0,96.53
2024-02-11,Machine_08,Line_A,Evening,106,2,104,1.41,211.03,97.19,94.14,106.0,97.4
2024-02-11,Machine_09,Line_D,Morning,101,2,99,0.6,86.11,95.72,97.51,101.0,97.2
2024-02-11,Machine_10,Line_D,Morning,119,1,118,0.09,25.3,117.07,99.64,119.0,98.73
2024-02-12,Machine_01,Line_A,Evening,120,3,117,1.93,460.47,106.98,91.94,120.0,96.96
2024-02-12,Machine_02,Line_B,Evening,97,4,93,2.61,356.56,82.59,89.12,97.0,95.54
2024-02-12,Machine_03,Line_B,Night,86,2,84,0.82,213.93,80.82,96.57,86.0,97.31
2024-02-12,Machine_04,Line_A,Night,109,5,104,0.29,59.87,102.46,98.78,109.0,95.17
2024-02-12,Machine_05,Line_C,Night,114,4,110,1.21,143.97,104.13,94.95,114.0,96.2
2024-02-12,Machine_06,Line_B,Evening,110,2,108,0.42,102.53,105.79,98.24,110.0,97.89
2024-02-12,Machine_07,Line_C,Evening,84,3,81,0.85,137.05,77.66,96.47,84.0,95.83
2024-02-12,Machine_08,Line_B,Night,108,1,107,0.17,38.33,106.03,99.31,108.0,98.86
2024-02-12,Machine_09,Line_A,Morning,107,2,105,0.42,69.0,102.86,98.24,107.0,97.85
2024-02-12,Machine_10,Line_C,Morning,94,3,91,0.37,43.56,88.69,98.46,94.0,95.82
2024-02-13,Machine_01,Line_B,Night,99,3,96,0.66,72.46,93.28,97.24,99.0,96.89
2024-02-13,Machine_02,Line_D,Night,91,2,89,0.23,59.05,87.86,99.02,91.0,97.51
2024-02-13,Machine_03,Line_A,Morning,116,2,114,0.24,27.06,112.49,98.98,116.0,97.97
2024-02-13,Machine_04,Line_C,Morning,119,1,118,0.03,4.95,117.33,99.86,119.0,98.73
2024-02-13,Machine_05,Line_C,Morning,97,1,96,0.03,5.37,95.68,99.87,97.0,98.77
2024-02-13,Machine_06,Line_A,Evening,119,3,116,0.17,40.81,114.23,99.29,119.0,96.67
2024-02-13,Machine_07,Line_D,Night,98,1,97,0.51,56.81,94.03,97.86,98.0,98.05
2024-02-13,Machine_08,Line_A,Morning,120,2,118,0.57,152.22,115.02,97.61,120.0,98.2
2024-02-13,Machine_09,Line_A,Evening,103,2,101,0.5,114.19,98.45,97.9,103.0,97.63
2024-02-13,Machine_10,Line_B,Evening,114,2,112,0.21,32.37,110.17,99.15,114.0,97.48
2024-02-14,Machine_01,Line_C,Evening,100,3,97,1.15,196.35,91.64,95.19,100.0,96.27
2024-02-14,Machine_02,Line_B,Night,113,2,111,0.64,169.69,107.44,97.32,113.0,97.7
2024-02-14,Machine_03,Line_A,Night,93,1,92,1.35,308.16,86.44,94.36,93.0,98.5
2024-02-14,Machine_04,Line_B,Morning,95,2,93,1.8,474.29,85.43,92.51,95.0,97.21
2024-02-14,Machine_05,Line_A,Evening,108,2,106,0.88,247.3,101.81,96.32,108.0,97.87
2024-02-14,Machine_06,Line_C,Night,110,1,109,0.52,118.05,106.41,97.83,110.0,98.88
2024-02-14,Machine_07,Line_B,Night,117,3,114,0.07,20.21,112.74,99.69,117.0,96.66
2024-02-14,Machine_08,Line_D,Evening,98,1,97,2.21,481.65,87.4,90.79,98.0,98.24
2024-02-14,Machine_09,Line_B,Evening,113,4,109,0.04,5.52,108.05,99.85,113.0,95.76
2024-02-14,Machine_10,Line_B,Night,82,1,81,0.39,65.66,78.7,98.36,82.0,97.57
2024-02-15,Machine_01,Line_B,Evening,93,1,92,0.76,178.04,88.58,96.84,93.0,98.35
2024-02-15,Machine_02,Line_A,Evening,101,2,99,0.07,19.34,97.91,99.71,101.0,97.22
2024-02-15,Machine_03,Line_C,Night,82,3,79,0.04,5.88,78.34,99.83,82.0,95.7
2024-02-15,Machine_04,Line_A,Night,113,2,111,0.64,128.15,107.29,97.32,113.0,97.56
2024-02-15,Machine_05,Line_B,Night,98,4,94,0.11,11.37,92.94,99.54,98.0,95.28
2024-02-15,Machine_06,Line_C,Morning,111,4,107,0.04,7.6,106.23,99.83,111.0,95.86
2024-02-15,Machine_07,Line_C,Morning,104,1,103,0.74,175.98,98.91,96.93,104.0,98.11
2024-02-15,Machine_08,Line_D,Evening,93,0,93,0.03,7.38,91.94,99.86,93.0,99.0
2024-02-15,Machine_09,Line_C,Morning,93,1,92,0.56,71.79,89.07,97.66,93.0,98.07
2024-02-15,Machine_10,Line_A,Morning,108,3,105,0.05,11.15,104.22,99.8,108.0,96.7
2024-02-16,Machine_01,Line_B,Night,114,5,109,0.46,113.0,106.59,98.09,114.0,95.32
2024-02-16,Machine_02,Line_A,Night,93,1,92,0.72,80.4,88.34,97.01,93.0,97.92
2024-02-16,Machine_03,Line_B,Evening,92,2,90,0.01,3.11,89.28,99.94,92.0,97.1
2024-02-16,Machine_04,Line_A,Morning,97,3,94,0.9,215.04,90.05,96.27,97.0,96.43
2024-02-16,Machine_05,Line_C,Evening,102,2,100,0.01,2.36,99.84,99.94,102.0,97.94
2024-02-16,Machine_06,Line_D,Evening,101,1,100,0.17,18.08,98.59,99.28,101.0,98.32
2024-02-16,Machine_07,Line_B,Night,84,1,83,1.03,137.36,78.81,95.73,84.0,98.01
2024-02-16,Machine_08,Line_C,Morning,81,1,80,0.03,6.72,79.16,99.88,81.0,97.85
2024-02-16,Machine_09,Line_B,Evening,84,2,82,0.09,23.09,80.8,99.64,84.0,96.54
2024-02-16,Machine_10,Line_C,Night,87,4,83,1.3,318.7,78.46,94.59,87.0,95.34
2024-02-17,Machine_01,Line_A,Morning,82,1,81,0.14,26.76,80.41,99.42,82.0,98.63
2024-02-17,Machine_02,Line_B,Evening,82,1,81,0.37,45.59,79.3,98.46,82.0,98.23
2024-02-17,Machine_03,Line_B,Evening,120,1,119,0.81,228.44,114.2,96.64,120.0,98.48
2024-02-17,Machine_04,Line_B,Evening,99,1,98,1.71,260.97,90.72,92.89,99.0,98.65
2024-02-17,Machine_05,Line_B,Evening,106,4,102,0.45,103.36,99.19,98.14,106.0,95.35
2024-02-17,Machine_06,Line_D,Morning,104,4,100,1.7,471.54,92.69,92.93,104.0,95.9
2024-02-17,Machine_07,Line_C,Evening,91,2,89,0.06,8.55,87.76,99.73,91.0,96.7
2024-02-17,Machine_08,Line_C,Morning,115,5,110,2.52,537.46,98.01,89.52,115.0,95.2
2024-02-17,Machine_09,Line_A,Morning,108,2,106,0.33,95.08,103.65,98.61,108.0,97.32
2024-02-17,Machine_10,Line_D,Night,111,4,107,0.03,3.66,106.3,99.87,111.0,95.89
2024-02-18,Machine_01,Line_A,Evening,81,4,77,1.7,234.98,71.52,92.9,81.0,95.04
2024-02-18,Machine_02,Line_D,Night,84,3,81,0.16,25.42,79.98,99.34,84.0,95.86
2024-02-18,Machine_03,Line_A,Night,116,3,113,0.09,15.95,112.51,99.61,116.0,97.37
2024-02-18,Machine_04,Line_C,Evening,104,2,102,0.17,42.35,101.0,99.31,104.0,97.79
2024-02-18,Machine_05,Line_D,Evening,105,2,103,0.5,139.23,100.54,97.9,105.0,97.8
2024-02-18,Machine_06,Line_B,Evening,101,1,100,1.13,147.06,94.73,95.31,101.0,98.42
2024-02-18,Machine_07,Line_D,Night,118,3,115,2.21,571.97,103.69,90.79,118.0,96.79
2024-02-18,Machine_08,Line_B,Evening,105,3,102,0.87,213.91,97.68,96.4,105.0,96.51
2024-02-18,Machine_09,Line_B,Evening,108,4,104,0.07,10.01,103.39,99.7,108.0,96.02
2024-02-18,Machine_10,Line_C,Morning,81,3,78,0.67,171.28,75.54,97.19,81.0,95.95
2024-02-19,Machine_01,Line_C,Morning,100,4,96,0.38,56.83,93.93,98.42,100.0,95.44
2024-02-19,Machine_02,Line_C,Evening,93,1,92,0.46,119.89,89.48,98.07,93.0,98.11
2024-02-19,Machine_03,Line_D,Evening,96,1,95,0.71,106.68,91.97,97.06,96.0,98.71
2024-02-19,Machine_04,Line_C,Evening,91,0,91,0.47,137.06,88.26,98.05,91.0,98.92
2024-02-19,Machine_05,Line_A,Morning,117,2,115,0.34,36.25,112.92,98.57,117.0,97.91
2024-02-19,Machine_06,Line_A,Evening,81,2,79,0.12,29.8,78.13,99.51,81.0,96.93
2024-02-19,Machine_07,Line_D,Evening,104,3,101,0.12,34.31,99.88,99.5,104.0,96.52
2024-02-19,Machine_08,Line_C,Evening,103,2,101,0.01,0.86,100.18,99.97,103.0,97.3
2024-02-19,Machine_09,Line_B,Night,112,3,109,0.33,69.15,106.84,98.61,112.0,96.73
2024-02-19,Machine_10,Line_C,Morning,107,4,103,0.14,32.07,102.22,99.4,107.0,96.11
2024-02-20,Machine_01,Line_D,Evening,91,3,88,1.18,210.64,82.8,95.08,91.0,95.69
2024-02-20,Machine_02,Line_C,Night,95,3,92,0.26,75.57,90.13,98.92,95.0,95.91
2024-02-20,Machine_03,Line_A,Night,110,1,109,0.39,83.72,106.36,98.36,110.0,98.29
2024-02-20,Machine_04,Line_A,Night,118,2,116,0.45,107.25,113.6,98.13,118.0,98.1
2024-02-20,Machine_05,Line_A,Evening,87,2,85,0.97,139.52,81.35,95.94,87.0,97.46
2024-02-20,Machine_06,Line_C,Night,118,5,113,0.13,35.96,112.38,99.48,118.0,95.74
2024-02-20,Machine_07,Line_B,Morning,105,1,104,0.1,19.65,102.88,99.57,105.0,98.41
2024-02-20,Machine_08,Line_B,Morning,103,2,101,0.1,17.53,100.23,99.58,103.0,97.72
2024-02-20,Machine_09,Line_A,Night,85,3,82,1.07,168.31,77.41,95.55,85.0,95.3
2024-02-20,Machine_10,Line_A,Morning,91,2,89,1.15,197.23,84.24,95.21,91.0,97.22
2024-02-21,Machine_01,Line_A,Evening,103,4,99,0.01,2.63,98.62,99.95,103.0,95.8
2024-02-21,Machine_02,Line_D,Night,101,4,97,3.42,871.88,82.57,85.74,101.0,95.35
2024-02-21,Machine_03,Line_D,Evening,80,3,77,0.15,41.95,76.32,99.36,80.0,96.02
2024-02-21,Machine_04,Line_B,Evening,106,3,103,1.44,151.16,96.71,93.98,106.0,97.08
2024-02-21,Machine_05,Line_D,Evening,90,3,87,0.56,57.38,84.5,97.66,90.0,96.14
2024-02-21,Machine_06,Line_C,Evening,95,4,91,0.29,77.1,89.53,98.78,95.0,95.4
2024-02-21,Machine_07,Line_A,Evening,97,3,94,0.2,44.35,92.45,99.16,97.0,96.12
2024-02-21,Machine_08,Line_C,Night,85,1,84,0.07,13.68,82.82,99.73,85.0,97.71
2024-02-21,Machine_09,Line_B,Night,113,1,112,0.05,10.6,111.43,99.78,113.0,98.83
2024-02-21,Machine_10,Line_C,Night,102,2,100,0.92,267.91,96.08,96.16,102.0,97.96
2024-02-22,Machine_01,Line_A,Night,117,3,114,0.04,5.95,113.2,99.85,117.0,96.9
2024-02-22,Machine_02,Line_B,Evening,89,3,86,0.42,87.17,84.27,98.23,89.0,96.39
2024-02-22,Machine_03,Line_D,Night,102,4,98,0.06,12.8,97.0,99.75,102.0,95.34
2024-02-22,Machine_04,Line_D,Night,117,3,114,0.05,5.72,113.68,99.81,117.0,97.35
2024-02-22,Machine_05,Line_A,Night,80,1,79,0.39,60.79,77.41,98.36,80.0,98.38
2024-02-22,Machine_06,Line_A,Night,104,3,101,0.01,3.01,100.53,99.96,104.0,96.7
2024-02-22,Machine_07,Line_C,Evening,114,4,110,0.05,12.15,109.26,99.77,114.0,96.06
2024-02-22,Machine_08,Line_C,Morning,105,2,103,0.65,113.87,99.93,97.3,105.0,97.81
2024-02-22,Machine_09,Line_A,Evening,100,3,97,1.47,314.02,90.36,93.86,100.0,96.28
2024-02-22,Machine_10,Line_C,Evening,84,2,82,0.6,162.11,79.24,97.48,84.0,96.77
2024-02-23,Machine_01,Line_B,Evening,115,5,110,0.63,97.95,107.1,97.39,115.0,95.62
2024-02-23,Machine_02,Line_A,Evening,101,3,98,0.03,4.94,97.12,99.88,101.0,96.27
2024-02-23,Machine_03,Line_C,Night,99,1,98,0.77,214.56,94.57,96.8,99.0,98.68
2024-02-23,Machine_04,Line_D,Morning,105,2,103,0.06,6.14,102.72,99.77,105.0,98.05
2024-02-23,Machine_05,Line_D,Night,112,3,109,0.53,57.18,106.28,97.79,112.0,97.04
2024-02-23,Machine_06,Line_C,Morning,82,2,80,0.01,4.1,79.21,99.94,82.0,96.65
2024-02-23,Machine_07,Line_A,Evening,100,2,98,0.65,128.48,95.21,97.28,100.0,97.86
