date,product_category,product_name,quantity_sold,unit_price,revenue,cost,profit,customer_id,region,sales_channel
2024-01-30,Home & Garden,Lamp,5,88.1,440.52,177.81,262.71,CUST9433,Central,Online
2024-01-30,Electronics,Smartphone,5,1447.45,7237.25,3954.12,3283.13,CUST5592,West,Mobile App
2024-01-30,Home & Garden,Bedding,4,101.83,407.3,181.16,226.15,CUST6827,South,Marketplace
2024-01-30,Sports,Bicycle,2,393.91,787.83,403.97,383.86,CUST4493,South,Online
2024-01-30,Clothing,Dress,1,144.19,144.19,91.72,52.48,CUST1392,North,Online
2024-01-30,Clothing,Shoes,5,56.32,281.59,191.23,90.36,CUST9123,Central,Marketplace
2024-01-30,Home & Garden,Lamp,3,151.53,454.6,212.79,241.81,CUST9080,West,Mobile App
2024-01-31,Electronics,Tablet,5,1158.66,5793.32,3207.57,2585.75,CUST5940,North,Mobile App
2024-01-31,Home & Garden,Coffee Maker,5,246.58,1232.88,532.12,700.75,CUST2668,West,Online
2024-01-31,Sports,Dumbbells,4,296.02,1184.08,748.81,435.27,CUST6510,East,Marketplace
2024-01-31,Home & Garden,Plant Pot,2,56.57,113.13,67.66,45.47,CUST6439,South,Retail Store
2024-01-31,Home & Garden,Cookware Set,1,109.77,109.77,69.24,40.53,CUST3376,South,Mobile App
2024-01-31,Clothing,Jacket,1,53.2,53.2,25.44,27.76,CUST9569,South,Retail Store
2024-01-31,Electronics,Headphones,4,816.64,3266.55,1418.29,1848.26,CUST1780,Central,Marketplace
2024-01-31,Home & Garden,Cookware Set,2,64.59,129.17,64.78,64.39,CUST8569,North,Online
2024-01-31,Sports,Running Shoes,4,326.21,1304.82,586.0,718.82,CUST3461,West,Online
2024-01-31,Sports,Running Shoes,1,525.5,525.5,255.27,270.23,CUST6341,North,Marketplace
2024-01-31,Electronics,Smartphone,5,1181.55,5907.77,3179.34,2728.43,CUST1301,West,Marketplace
2024-01-31,Home & Garden,Plant Pot,1,283.09,283.09,116.9,166.19,CUST4537,South,Online
2024-02-01,Home & Garden,Cookware Set,3,290.59,871.76,476.43,395.33,CUST5183,West,Online
2024-02-01,Clothing,Jacket,5,96.75,483.73,267.26,216.46,CUST9894,East,Mobile App
2024-02-01,Electronics,Headphones,1,1189.46,1189.46,532.9,656.56,CUST9553,South,Marketplace
2024-02-01,Sports,Yoga Mat,4,588.01,2352.03,1640.64,711.39,CUST6343,South,Retail Store
2024-02-01,Home & Garden,Coffee Maker,2,230.43,460.87,297.05,163.82,CUST3159,Central,Online
2024-02-01,Sports,Bicycle,2,614.77,1229.54,504.84,724.7,CUST2037,North,Retail Store
2024-02-01,Electronics,Laptop,4,625.01,2500.04,1111.69,1388.36,CUST6110,East,Online
2024-02-01,Clothing,Shoes,5,103.64,518.19,328.59,189.59,CUST2013,East,Retail Store
2024-02-01,Electronics,Smart Watch,5,237.79,1188.96,535.11,653.85,CUST2080,Central,Marketplace
2024-02-02,Home & Garden,Cookware Set,5,203.43,1017.14,426.65,590.49,CUST5431,South,Mobile App
2024-02-02,Sports,Bicycle,2,489.51,979.02,568.46,410.56,CUST4390,East,Retail Store
2024-02-02,Sports,Fitness Tracker,4,633.3,2533.18,1551.08,982.1,CUST1867,East,Marketplace
2024-02-02,Electronics,Headphones,1,764.23,764.23,326.0,438.22,CUST2651,North,Mobile App
2024-02-02,Sports,Running Shoes,3,593.55,1780.66,872.22,908.43,CUST2283,West,Marketplace
2024-02-03,Home & Garden,Cookware Set,3,229.8,689.39,472.3,217.09,CUST6624,West,Online
2024-02-03,Clothing,Jeans,3,23.41,70.22,28.6,41.62,CUST7397,Central,Retail Store
2024-02-03,Electronics,Tablet,5,1217.36,6086.78,2537.22,3549.56,CUST9738,South,Mobile App
2024-02-03,Electronics,Smart Watch,5,825.18,4125.89,2189.01,1936.88,CUST9895,Central,Marketplace
2024-02-03,Clothing,Jeans,4,26.48,105.92,71.09,34.83,CUST3978,North,Marketplace
2024-02-03,Electronics,Headphones,1,406.58,406.58,237.06,169.52,CUST5283,North,Mobile App
2024-02-03,Sports,Yoga Mat,4,35.39,141.55,68.63,72.92,CUST5713,West,Mobile App
2024-02-03,Home & Garden,Cookware Set,2,103.43,206.85,129.87,76.99,CUST8896,Central,Retail Store
2024-02-03,Sports,Yoga Mat,5,686.14,3430.72,1420.15,2010.57,CUST9017,South,Mobile App
2024-02-03,Electronics,Smart Watch,4,609.75,2438.99,1540.36,898.63,CUST1671,East,Marketplace
2024-02-03,Sports,Fitness Tracker,2,666.6,1333.2,848.33,484.86,CUST7285,North,Online
2024-02-03,Clothing,Dress,2,38.85,77.69,47.98,29.71,CUST9100,North,Mobile App
2024-02-03,Home & Garden,Coffee Maker,5,194.3,971.51,490.47,481.04,CUST9616,North,Retail Store
2024-02-03,Electronics,Headphones,2,315.49,630.98,381.83,249.16,CUST3336,North,Marketplace
2024-02-03,Electronics,Smart Watch,2,725.17,1450.34,816.2,634.14,CUST7566,North,Online
2024-02-04,Clothing,Jeans,1,75.72,75.72,33.49,42.23,CUST4137,South,Retail Store
2024-02-04,Sports,Running Shoes,5,605.69,3028.47,1475.4,1553.07,CUST9174,West,Mobile App
2024-02-04,Clothing,Jacket,3,122.22,366.65,168.81,197.84,CUST3324,West,Retail Store
2024-02-04,Home & Garden,Cookware Set,4,170.23,680.94,314.23,366.71,CUST2749,West,Marketplace
2024-02-04,Clothing,Jacket,5,78.66,393.31,273.54,119.76,CUST8193,North,Mobile App
2024-02-04,Clothing,T-Shirt,3,138.2,414.6,232.84,181.75,CUST3274,West,Mobile App
2024-02-05,Home & Garden,Lamp,3,239.42,718.25,495.12,223.13,CUST3551,West,Retail Store
2024-02-05,Sports,Bicycle,4,612.05,2448.19,1182.31,1265.88,CUST8239,North,Mobile App
2024-02-05,Home & Garden,Lamp,2,150.85,301.71,171.17,130.53,CUST3822,East,Online
2024-02-05,Home & Garden,Plant Pot,2,75.59,151.18,83.47,67.71,CUST4200,Central,Marketplace
2024-02-05,Sports,Running Shoes,5,366.25,1831.25,1070.53,760.72,CUST6906,North,Marketplace
2024-02-05,Home & Garden,Coffee Maker,5,295.71,1478.55,887.69,590.86,CUST5364,South,Marketplace
2024-02-05,Sports,Dumbbells,3,150.73,452.19,182.59,269.61,CUST7274,North,Marketplace
2024-02-05,Electronics,Headphones,2,472.68,945.36,485.64,459.72,CUST1226,Central,Marketplace
2024-02-05,Electronics,Laptop,4,1393.67,5574.68,2415.09,3159.59,CUST8544,East,Retail Store
2024-02-05,Home & Garden,Cookware Set,4,114.8,459.19,218.71,240.48,CUST1587,West,Retail Store
2024-02-05,Clothing,Dress,4,127.38,509.51,219.19,290.32,CUST2715,South,Online
2024-02-05,Home & Garden,Lamp,2,195.72,391.44,207.72,183.72,CUST7416,Central,Marketplace
2024-02-05,Home & Garden,Plant Pot,3,38.4,115.2,71.63,43.57,CUST7049,South,Mobile App
2024-02-06,Sports,Bicycle,1,532.84,532.84,371.67,161.17,CUST4830,East,Marketplace
2024-02-06,Clothing,T-Shirt,5,24.31,121.57,59.71,61.86,CUST9179,West,Marketplace
2024-02-06,Electronics,Laptop,3,276.82,830.47,556.13,274.34,CUST2138,North,Retail Store
2024-02-06,Home & Garden,Plant Pot,3,59.97,179.9,96.09,83.81,CUST3597,West,Online
2024-02-06,Sports,Running Shoes,3,782.02,2346.06,1016.35,1329.71,CUST9787,North,Online
2024-02-06,Sports,Dumbbells,1,251.47,251.47,169.3,82.17,CUST6394,North,Marketplace
2024-02-06,Sports,Fitness Tracker,1,261.18,261.18,169.46,91.72,CUST2531,East,Mobile App
2024-02-06,Sports,Fitness Tracker,5,77.96,389.82,186.72,203.1,CUST1264,North,Marketplace
2024-02-06,Sports,Yoga Mat,3,82.54,247.61,115.86,131.75,CUST1040,West,Mobile App
2024-02-06,Sports,Bicycle,2,542.55,1085.1,627.15,457.95,CUST4198,Central,Retail Store
2024-02-06,Electronics,Headphones,3,548.11,1644.33,1047.02,597.31,CUST2492,Central,Online
2024-02-06,Sports,Bicycle,5,489.21,2446.04,1062.76,1383.29,CUST3044,North,Online
2024-02-07,Sports,Running Shoes,1,75.13,75.13,51.6,23.54,CUST8468,West,Retail Store
2024-02-07,Sports,Yoga Mat,3,716.71,2150.12,1146.04,1004.07,CUST8986,West,Online
2024-02-07,Electronics,Tablet,4,1079.35,4317.42,1897.54,2419.88,CUST1771,West,Online
2024-02-07,Home & Garden,Cookware Set,2,103.32,206.65,111.98,94.67,CUST5005,North,Retail Store
2024-02-07,Electronics,Smart Watch,4,985.29,3941.17,2649.31,1291.86,CUST4451,South,Online
2024-02-07,Electronics,Smart Watch,5,826.65,4133.27,1896.46,2236.8,CUST6410,Central,Marketplace
2024-02-07,Sports,Yoga Mat,5,441.18,2205.9,1447.6,758.3,CUST5976,East,Marketplace
2024-02-07,Sports,Yoga Mat,2,383.71,767.42,407.93,359.49,CUST1703,South,Mobile App
2024-02-07,Clothing,T-Shirt,1,126.17,126.17,61.24,64.93,CUST1855,Central,Mobile App
2024-02-07,Home & Garden,Coffee Maker,5,212.36,1061.82,439.01,622.8,CUST6002,Central,Mobile App
2024-02-07,Clothing,Dress,1,70.68,70.68,43.75,26.93,CUST7132,Central,Marketplace
2024-02-07,Electronics,Laptop,5,1133.96,5669.79,3890.67,1779.12,CUST5615,North,Mobile App
2024-02-07,Clothing,Dress,1,98.49,98.49,59.68,38.81,CUST5033,West,Retail Store
2024-02-08,Home & Garden,Cookware Set,2,54.92,109.83,63.58,46.25,CUST1935,West,Online
2024-02-08,Electronics,Headphones,2,617.41,1234.81,771.7,463.11,CUST6889,Central,Online
2024-02-08,Clothing,Jeans,3,97.18,291.53,117.5,174.03,CUST5658,North,Online
2024-02-08,Home & Garden,Cookware Set,3,225.47,676.42,295.03,381.39,CUST2628,East,Marketplace
2024-02-08,Clothing,Jeans,1,110.33,110.33,61.76,48.58,CUST3282,North,Mobile App
2024-02-09,Electronics,Smart Watch,1,480.87,480.87,259.66,221.21,CUST2431,North,Retail Store
2024-02-09,Sports,Fitness Tracker,3,358.2,1074.59,646.78,427.8,CUST9566,North,Online
2024-02-09,Clothing,Jeans,4,49.42,197.67,101.85,95.81,CUST3242,West,Marketplace
2024-02-09,Home & Garden,Coffee Maker,3,187.19,561.58,287.17,274.42,CUST2141,West,Marketplace
2024-02-09,Electronics,Smartphone,4,759.69,3038.75,1345.49,1693.26,CUST5928,North,Mobile App
2024-02-09,Sports,Running Shoes,5,425.86,2129.3,1093.77,1035.54,CUST2442,East,Mobile App
2024-02-09,Home & Garden,Plant Pot,3,114.03,342.09,206.32,135.76,CUST7468,South,Marketplace
2024-02-09,Sports,Bicycle,1,106.58,106.58,47.98,58.59,CUST7980,East,Mobile App
2024-02-09,Home & Garden,Bedding,4,56.81,227.25,105.14,122.11,CUST5458,East,Retail Store
2024-02-09,Home & Garden,Lamp,3,69.71,209.12,114.25,94.87,CUST5009,Central,Retail Store
2024-02-09,Electronics,Smart Watch,2,687.24,1374.49,745.25,629.24,CUST7789,West,Retail Store
2024-02-09,Sports,Yoga Mat,1,93.36,93.36,54.34,39.02,CUST6619,North,Online
2024-02-09,Sports,Bicycle,5,144.46,722.31,408.91,313.4,CUST9556,Central,Mobile App
2024-02-09,Home & Garden,Plant Pot,3,111.63,334.89,160.01,174.88,CUST8730,South,Online
2024-02-10,Clothing,Shoes,5,145.63,728.17,413.1,315.07,CUST4456,West,Mobile App
2024-02-10,Sports,Fitness Tracker,3,141.65,424.96,274.11,150.85,CUST7652,North,Mobile App
2024-02-10,Sports,Dumbbells,1,639.2,639.2,344.17,295.04,CUST3567,West,Online
2024-02-10,Electronics,Smart Watch,4,1379.03,5516.1,2425.49,3090.61,CUST4162,Central,Retail Store
2024-02-10,Home & Garden,Bedding,4,40.26,161.02,100.44,60.58,CUST1475,Central,Online
2024-02-10,Sports,Bicycle,1,704.75,704.75,481.49,223.25,CUST1882,East,Retail Store
2024-02-10,Sports,Bicycle,4,609.83,2439.33,1335.72,1103.6,CUST8929,West,Retail Store
2024-02-10,Home & Garden,Coffee Maker,3,168.04,504.13,276.11,228.02,CUST4825,North,Mobile App
2024-02-10,Electronics,Tablet,2,776.49,1552.99,901.72,651.27,CUST3819,Central,Mobile App
2024-02-11,Sports,Bicycle,5,365.34,1826.71,1194.83,631.87,CUST4935,East,Mobile App
2024-02-11,Clothing,Jacket,3,24.0,72.01,49.79,22.22,CUST2724,South,Marketplace
2024-02-11,Clothing,Dress,3,133.37,400.1,223.32,176.78,CUST1276,West,Retail Store
2024-02-11,Electronics,Tablet,1,1231.41,1231.41,858.5,372.92,CUST8537,South,Online
2024-02-11,Sports,Running Shoes,1,289.88,289.88,170.99,118.89,CUST6668,Central,Marketplace
2024-02-11,Sports,Fitness Tracker,4,535.37,2141.48,1348.78,792.7,CUST4747,East,Retail Store
2024-02-11,Home & Garden,Coffee Maker,2,50.97,101.93,53.23,48.7,CUST9605,East,Mobile App
2024-02-11,Sports,Running Shoes,4,472.21,1888.83,1150.91,737.91,CUST3092,Central,Mobile App
2024-02-11,Home & Garden,Lamp,1,165.17,165.17,105.44,59.73,CUST8823,West,Retail Store
2024-02-11,Clothing,Jeans,5,106.69,533.46,247.17,286.29,CUST6409,East,Marketplace
2024-02-11,Home & Garden,Plant Pot,5,187.48,937.4,611.81,325.59,CUST6789,Central,Online
2024-02-11,Electronics,Tablet,5,740.96,3704.79,2326.18,1378.61,CUST1182,South,Retail Store
2024-02-11,Sports,Bicycle,4,554.03,2216.11,1047.29,1168.82,CUST7555,West,Online
2024-02-12,Home & Garden,Cookware Set,5,277.53,1387.67,855.08,532.59,CUST7046,South,Retail Store
2024-02-12,Sports,Dumbbells,3,235.45,706.35,367.82,338.53,CUST6086,North,Retail Store
2024-02-12,Electronics,Smartphone,2,559.02,1118.04,684.34,433.7,CUST7056,Central,Marketplace
2024-02-12,Electronics,Smart Watch,4,332.46,1329.84,675.65,654.19,CUST5232,East,Retail Store
2024-02-12,Sports,Bicycle,4,728.08,2912.32,1988.81,923.51,CUST3224,West,Mobile App
2024-02-12,Electronics,Laptop,2,254.98,509.96,290.36,219.59,CUST8094,South,Mobile App
2024-02-12,Home & Garden,Bedding,5,266.39,1331.94,605.82,726.12,CUST4607,West,Mobile App
2024-02-12,Electronics,Headphones,1,587.47,587.47,253.56,333.91,CUST8122,East,Marketplace
2024-02-12,Electronics,Smartphone,1,668.07,668.07,458.99,209.08,CUST3587,North,Mobile App
2024-02-12,Home & Garden,Lamp,3,129.85,389.55,161.94,227.61,CUST5072,Central,Retail Store
2024-02-12,Electronics,Smart Watch,4,1305.45,5221.81,2420.82,2800.99,CUST5424,East,Retail Store
2024-02-12,Sports,Yoga Mat,4,550.31,2201.22,1281.83,919.39,CUST9353,North,Marketplace
2024-02-13,Home & Garden,Cookware Set,2,229.02,458.03,317.13,140.9,CUST4220,West,Marketplace
2024-02-13,Clothing,T-Shirt,4,31.09,124.38,51.36,73.02,CUST2548,North,Online
2024-02-13,Clothing,Jeans,5,54.79,273.94,178.23,95.7,CUST4748,South,Retail Store
2024-02-13,Electronics,Headphones,2,240.85,481.7,299.07,182.63,CUST3661,North,Marketplace
2024-02-13,Clothing,Shoes,5,80.33,401.66,276.77,124.9,CUST4259,South,Retail Store
2024-02-13,Electronics,Headphones,4,547.43,2189.71,1020.28,1169.43,CUST3745,West,Mobile App
2024-02-13,Clothing,Dress,2,120.12,240.24,154.27,85.97,CUST5063,Central,Online
2024-02-13,Electronics,Smartphone,4,1034.42,4137.67,2363.42,1774.25,CUST1719,East,Online
2024-02-13,Sports,Fitness Tracker,4,681.47,2725.89,1109.65,1616.24,CUST5426,North,Mobile App
2024-02-13,Electronics,Smart Watch,3,593.79,1781.37,747.66,1033.71,CUST9680,Central,Retail Store
2024-02-13,Clothing,Shoes,5,117.17,585.84,317.61,268.23,CUST9707,South,Marketplace
2024-02-13,Electronics,Smart Watch,4,907.83,3631.31,2501.36,1129.95,CUST7683,North,Online
2024-02-14,Clothing,Shoes,2,136.49,272.98,178.57,94.41,CUST8468,East,Mobile App
2024-02-14,Electronics,Smart Watch,4,704.62,2818.46,1697.39,1121.07,CUST9682,North,Online
2024-02-14,Home & Garden,Cookware Set,4,175.48,701.92,293.53,408.38,CUST5781,South,Retail Store
2024-02-14,Electronics,Smartphone,5,846.51,4232.53,1985.38,2247.16,CUST3295,North,Retail Store
2024-02-14,Clothing,Jacket,2,51.45,102.89,56.61,46.28,CUST7420,Central,Retail Store
2024-02-14,Clothing,Jeans,2,43.44,86.88,46.7,40.18,CUST6085,Central,Marketplace
2024-02-14,Sports,Fitness Tracker,3,547.62,1642.86,724.67,918.2,CUST7474,Central,Retail Store
2024-02-14,Home & Garden,Cookware Set,4,289.37,1157.48,531.37,626.11,CUST3743,East,Retail Store
2024-02-14,Clothing,T-Shirt,4,53.74,214.96,114.17,100.8,CUST8186,South,Retail Store
2024-02-14,Clothing,Shoes,4,123.04,492.15,330.91,161.24,CUST2296,East,Mobile App
2024-02-14,Electronics,Smartphone,2,1184.5,2369.01,1062.5,1306.5,CUST9199,West,Mobile App
2024-02-14,Clothing,T-Shirt,3,106.66,319.97,143.61,176.37,CUST6973,Central,Retail Store
2024-02-14,Sports,Yoga Mat,5,32.0,160.02,81.15,78.87,CUST4583,West,Retail Store
2024-02-14,Home & Garden,Plant Pot,5,89.96,449.8,223.33,226.48,CUST3369,East,Retail Store
2024-02-14,Electronics,Tablet,1,723.59,723.59,483.64,239.95,CUST2196,South,Marketplace
2024-02-15,Clothing,Jacket,2,149.12,298.25,123.32,174.93,CUST5422,North,Mobile App
2024-02-15,Sports,Bicycle,5,50.28,251.39,104.91,146.48,CUST4674,South,Retail Store
2024-02-15,Electronics,Smartphone,5,526.3,2631.51,1497.91,1133.6,CUST4162,South,Marketplace
2024-02-15,Electronics,Smartphone,1,449.07,449.07,303.33,145.74,CUST4699,South,Mobile App
2024-02-15,Home & Garden,Coffee Maker,1,91.75,91.75,63.02,28.73,CUST2772,North,Online
2024-02-15,Sports,Fitness Tracker,3,461.58,1384.73,731.48,653.25,CUST2132,West,Mobile App
2024-02-15,Home & Garden,Lamp,5,143.25,716.25,454.18,262.07,CUST9275,South,Marketplace
2024-02-15,Electronics,Smart Watch,1,584.4,584.4,337.87,246.54,CUST5570,West,Retail Store
2024-02-15,Home & Garden,Plant Pot,5,154.2,771.0,330.39,440.62,CUST4607,South,Marketplace
2024-02-15,Home & Garden,Lamp,1,155.09,155.09,64.15,90.94,CUST7771,Central,Online
2024-02-15,Home & Garden,Bedding,1,30.0,30.0,15.75,14.25,CUST6445,Central,Online
2024-02-15,Clothing,Dress,5,76.87,384.36,255.53,128.83,CUST9533,West,Marketplace
2024-02-15,Sports,Running Shoes,4,599.97,2399.88,1570.79,829.09,CUST2849,South,Retail Store
2024-02-16,Electronics,Tablet,3,436.1,1308.29,668.91,639.39,CUST4450,West,Mobile App
2024-02-16,Sports,Fitness Tracker,5,140.94,704.71,362.36,342.34,CUST4273,East,Retail Store
2024-02-16,Home & Garden,Coffee Maker,1,287.1,287.1,118.49,168.61,CUST3832,West,Marketplace
2024-02-16,Sports,Yoga Mat,3,613.23,1839.69,792.45,1047.23,CUST6310,North,Mobile App
2024-02-16,Sports,Yoga Mat,1,372.83,372.83,166.92,205.91,CUST4854,East,Retail Store
2024-02-16,Electronics,Smartphone,5,1320.2,6600.99,3183.14,3417.85,CUST1680,Central,Online
2024-02-16,Electronics,Headphones,4,404.52,1618.1,704.94,913.15,CUST9752,West,Marketplace
2024-02-16,Home & Garden,Bedding,1,114.24,114.24,62.23,52.01,CUST4171,West,Retail Store
2024-02-16,Electronics,Tablet,3,1290.7,3872.09,1562.1,2309.99,CUST2293,South,Online
2024-02-17,Sports,Running Shoes,5,658.27,3291.37,1856.1,1435.27,CUST9112,East,Online
2024-02-17,Electronics,Smart Watch,3,826.94,2480.83,1080.52,1400.31,CUST2855,East,Mobile App
2024-02-17,Sports,Running Shoes,3,695.6,2086.81,933.18,1153.63,CUST1451,West,Mobile App
2024-02-17,Clothing,Jacket,1,123.57,123.57,58.71,64.86,CUST9566,East,Retail Store
2024-02-17,Sports,Running Shoes,3,34.42,103.26,62.19,41.08,CUST8291,North,Online
2024-02-17,Sports,Fitness Tracker,3,173.36,520.07,272.25,247.81,CUST3949,North,Online
2024-02-17,Electronics,Headphones,5,288.86,1444.3,917.31,526.98,CUST1049,North,Mobile App
2024-02-17,Clothing,Dress,3,27.36,82.07,42.03,40.03,CUST9643,North,Online
2024-02-17,Sports,Running Shoes,5,103.56,517.82,250.29,267.53,CUST7481,South,Online
2024-02-17,Electronics,Smartphone,5,1470.24,7351.18,3167.89,4183.29,CUST8737,Central,Marketplace
2024-02-17,Clothing,T-Shirt,5,44.68,223.38,128.37,95.01,CUST4802,North,Marketplace
2024-02-18,Home & Garden,Plant Pot,2,169.53,339.07,210.92,128.15,CUST6633,West,Marketplace
2024-02-18,Clothing,Jeans,3,97.4,292.19,131.96,160.23,CUST2518,West,Mobile App
2024-02-18,Electronics,Headphones,4,795.43,3181.72,1360.59,1821.12,CUST3849,East,Retail Store
2024-02-18,Home & Garden,Plant Pot,2,151.69,303.37,182.51,120.86,CUST5195,East,Marketplace
2024-02-18,Clothing,Dress,4,143.08,572.3,247.1,325.2,CUST7409,Central,Mobile App
2024-02-18,Home & Garden,Plant Pot,5,84.71,423.55,244.08,179.47,CUST9801,North,Online
2024-02-18,Sports,Yoga Mat,1,323.85,323.85,220.5,103.35,CUST8304,West,Mobile App
2024-02-18,Electronics,Smartphone,4,1143.44,4573.77,2676.46,1897.32,CUST8071,North,Retail Store
2024-02-18,Clothing,Jacket,2,32.04,64.08,40.02,24.06,CUST8294,North,Marketplace
2024-02-18,Home & Garden,Cookware Set,5,168.44,842.18,447.63,394.55,CUST3962,West,Online
2024-02-18,Home & Garden,Coffee Maker,1,95.35,95.35,58.56,36.78,CUST9560,Central,Mobile App
2024-02-19,Home & Garden,Coffee Maker,1,34.27,34.27,14.5,19.77,CUST5897,East,Online
2024-02-19,Clothing,Jacket,2,97.62,195.24,112.94,82.31,CUST2629,South,Retail Store
2024-02-19,Clothing,Jacket,4,141.25,565.01,318.26,246.75,CUST2993,North,Mobile App
2024-02-19,Sports,Running Shoes,3,622.33,1866.98,986.23,880.75,CUST8786,North,Mobile App
2024-02-19,Electronics,Headphones,4,1389.83,5559.34,3657.75,1901.59,CUST2873,East,Online
2024-02-19,Clothing,Dress,2,52.29,104.58,63.96,40.61,CUST3041,West,Retail Store
2024-02-19,Sports,Running Shoes,5,632.59,3162.95,1663.13,1499.82,CUST1062,East,Retail Store
2024-02-19,Electronics,Smart Watch,4,967.3,3869.21,2020.85,1848.36,CUST5970,West,Marketplace
2024-02-20,Home & Garden,Plant Pot,2,140.37,280.74,190.12,90.62,CUST6103,Central,Online
2024-02-20,Electronics,Smartphone,4,1063.49,4253.94,2826.77,1427.17,CUST3668,West,Mobile App
2024-02-20,Home & Garden,Cookware Set,5,32.15,160.75,108.89,51.86,CUST3330,South,Mobile App
2024-02-20,Electronics,Smart Watch,5,659.93,3299.63,2140.03,1159.6,CUST7296,Central,Mobile App
2024-02-20,Clothing,Dress,4,102.19,408.75,209.3,199.45,CUST3854,North,Online
2024-02-21,Electronics,Laptop,3,1277.53,3832.6,1934.19,1898.41,CUST3472,Central,Retail Store
2024-02-21,Home & Garden,Coffee Maker,4,261.87,1047.47,654.15,393.32,CUST7968,North,Online
2024-02-21,Home & Garden,Bedding,5,224.92,1124.6,579.67,544.94,CUST2647,Central,Online
2024-02-21,Home & Garden,Bedding,2,173.61,347.22,221.12,126.1,CUST5757,North,Retail Store
2024-02-21,Electronics,Tablet,2,1346.16,2692.32,1175.06,1517.26,CUST9306,West,Retail Store
2024-02-21,Electronics,Smartphone,4,604.3,2417.21,1087.94,1329.28,CUST4630,East,Retail Store
2024-02-21,Home & Garden,Cookware Set,3,180.36,541.07,283.92,257.15,CUST4005,North,Mobile App
2024-02-21,Home & Garden,Lamp,2,76.36,152.71,84.0,68.72,CUST6618,Central,Retail Store
2024-02-21,Electronics,Smartphone,5,892.26,4461.28,1938.95,2522.32,CUST6552,Central,Marketplace
2024-02-22,Sports,Dumbbells,1,184.85,184.85,95.67,89.18,CUST6126,South,Online
2024-02-22,Home & Garden,Bedding,1,34.89,34.89,22.26,12.64,CUST9442,Central,Mobile App
2024-02-22,Home & Garden,Bedding,5,89.91,449.57,276.21,173.36,CUST4893,West,Online
2024-02-22,Sports,Yoga Mat,5,661.58,3307.88,2160.04,1147.84,CUST7773,North,Mobile App
2024-02-22,Clothing,Dress,3,126.68,380.03,198.14,181.9,CUST5994,East,Online
2024-02-22,Clothing,T-Shirt,2,137.23,274.46,126.54,147.92,CUST4719,West,Mobile App
2024-02-22,Electronics,Headphones,4,909.26,3637.04,2525.97,1111.07,CUST5177,South,Online
