date,campaign_name,channel,ad_type,impressions,clicks,conversions,cost,revenue,ctr,conversion_rate,cpc,cpa,roas
2024-02-12,Social_Media_Ads,Email,Search,295857,18224,525,3545.97,157877.78,6.16,2.88,0.19,6.75,44.52
2024-02-12,Black_Friday_2024,Instagram,Shopping,43396,838,38,371.44,8978.37,1.93,4.62,0.44,9.77,24.17
2024-02-12,Social_Media_Ads,Twitter,Native,522867,14343,388,3406.67,181915.41,2.74,2.71,0.24,8.78,53.4
2024-02-12,Summer_Sale_2024,LinkedIn,Shopping,93157,1967,71,2381.4,12518.25,2.11,3.64,1.21,33.54,5.26
2024-02-12,Holiday_Campaign,TikTok,Shopping,174379,4686,192,1092.15,90129.72,2.69,4.1,0.23,5.69,82.52
2024-02-12,Email_Newsletter,Email,Video,454459,20684,584,2159.3,176665.97,4.55,2.83,0.1,3.7,81.82
2024-02-12,Product_Launch_Q1,LinkedIn,Native,104036,2522,124,2666.98,33857.21,2.42,4.96,1.06,21.51,12.69
2024-02-13,Social_Media_Ads,Facebook,Search,260824,9478,221,3853.95,58226.51,3.63,2.34,0.41,17.44,15.11
2024-02-13,Google_Search,LinkedIn,Shopping,8307,172,6,160.94,2533.48,2.07,3.5,0.94,26.82,15.74
2024-02-13,Google_Search,Google Ads,Display,27079,770,37,540.19,5264.1,2.84,4.93,0.7,14.6,9.74
2024-02-14,Email_Newsletter,Google Ads,Search,39701,1444,19,751.35,5991.22,3.64,1.35,0.52,39.54,7.97
2024-02-14,Retargeting_Campaign,Instagram,Search,152480,11186,429,1158.46,128077.78,7.34,3.84,0.1,2.7,110.56
2024-02-14,Holiday_Campaign,LinkedIn,Search,195914,12022,151,4123.86,62919.06,6.14,1.26,0.34,27.31,15.26
2024-02-14,Product_Launch_Q1,LinkedIn,Search,215369,10704,138,4428.38,18940.26,4.97,1.29,0.41,32.09,4.28
2024-02-14,Google_Search,Facebook,Shopping,62224,1725,54,407.18,21277.14,2.77,3.18,0.24,7.54,52.25
2024-02-15,Black_Friday_2024,Twitter,Search,28984,1727,35,543.72,12576.84,5.96,2.06,0.31,15.53,23.13
2024-02-15,Email_Newsletter,Email,Search,415349,32950,1294,3082.98,415627.84,7.93,3.93,0.09,2.38,134.81
2024-02-15,Black_Friday_2024,Google Ads,Video,162566,7045,160,4022.23,31634.98,4.33,2.27,0.57,25.14,7.87
2024-02-16,Holiday_Campaign,Facebook,Shopping,14867,395,5,176.81,1243.64,2.66,1.34,0.45,35.36,7.03
2024-02-16,Brand_Awareness,Facebook,Video,240633,9625,218,3093.6,24607.78,4.0,2.27,0.32,14.19,7.95
2024-02-16,Summer_Sale_2024,Email,Video,499705,18560,368,1687.19,157703.71,3.71,1.99,0.09,4.58,93.47
2024-02-16,Email_Newsletter,TikTok,Search,296167,19096,609,2230.52,247220.18,6.45,3.19,0.12,3.66,110.84
2024-02-17,Google_Search,Email,Search,854189,43949,609,2654.4,62364.16,5.15,1.39,0.06,4.36,23.49
2024-02-17,Holiday_Campaign,Twitter,Display,417846,6783,142,2459.84,30439.31,1.62,2.11,0.36,17.32,12.37
2024-02-17,Holiday_Campaign,Twitter,Video,164759,3774,116,2046.97,45258.65,2.29,3.08,0.54,17.65,22.11
2024-02-17,Summer_Sale_2024,Instagram,Native,173788,5205,71,2385.72,4136.03,3.0,1.37,0.46,33.6,1.73
2024-02-18,Google_Search,Instagram,Display,331233,5440,179,2854.28,67054.97,1.64,3.29,0.52,15.95,23.49
2024-02-18,Product_Launch_Q1,Google Ads,Native,213321,2707,122,3118.59,40903.38,1.27,4.52,1.15,25.56,13.12
2024-02-18,Summer_Sale_2024,LinkedIn,Search,192490,9508,302,4707.66,70204.99,4.94,3.18,0.5,15.59,14.91
2024-02-19,Summer_Sale_2024,TikTok,Search,129130,5902,118,1845.53,8868.28,4.57,2.0,0.31,15.64,4.81
2024-02-19,Summer_Sale_2024,Google Ads,Search,127818,7934,250,2965.47,67734.27,6.21,3.16,0.37,11.86,22.84
2024-02-19,Black_Friday_2024,TikTok,Native,416492,5263,81,4219.41,22747.27,1.26,1.54,0.8,52.09,5.39
2024-02-19,Product_Launch_Q1,Instagram,Video,462248,22813,898,4617.63,372503.42,4.94,3.94,0.2,5.14,80.67
2024-02-19,Social_Media_Ads,Email,Native,230350,5589,252,2778.99,82568.32,2.43,4.52,0.5,11.03,29.71
2024-02-19,Holiday_Campaign,Twitter,Display,107944,1244,41,2073.86,16392.78,1.15,3.35,1.67,50.58,7.9
2024-02-20,Google_Search,Facebook,Native,270185,3732,162,3490.33,52697.67,1.38,4.36,0.94,21.55,15.1
2024-02-20,Email_Newsletter,Google Ads,Shopping,34301,503,9,858.17,3057.98,1.47,1.98,1.71,95.35,3.56
2024-02-20,Holiday_Campaign,Twitter,Native,163672,2328,46,2953.43,15484.98,1.42,2.01,1.27,64.2,5.24
2024-02-20,Brand_Awareness,TikTok,Shopping,537406,12649,538,2742.82,93851.21,2.35,4.25,0.22,5.1,34.22
2024-02-20,Google_Search,Instagram,Video,486570,15804,169,2637.96,25558.72,3.25,1.07,0.17,15.61,9.69
2024-02-20,Google_Search,Email,Display,1121050,26657,1135,4152.6,123516.44,2.38,4.26,0.16,3.66,29.74
2024-02-21,Black_Friday_2024,Google Ads,Native,246127,4786,174,3233.65,77452.78,1.94,3.64,0.68,18.58,23.95
2024-02-21,Email_Newsletter,Instagram,Video,168066,3440,67,1875.54,25808.75,2.05,1.97,0.55,27.99,13.76
2024-02-21,Retargeting_Campaign,Instagram,Native,422679,10158,467,3170.32,134279.58,2.4,4.6,0.31,6.79,42.36
2024-02-21,Google_Search,Facebook,Search,431992,23627,378,2630.87,90701.69,5.47,1.6,0.11,6.96,34.48
2024-02-22,Google_Search,Twitter,Video,209039,10256,111,3703.61,6942.1,4.91,1.09,0.36,33.37,1.87
2024-02-22,Retargeting_Campaign,TikTok,Native,440125,5222,247,4571.37,32936.22,1.19,4.75,0.88,18.51,7.2
2024-02-22,Google_Search,Instagram,Shopping,352546,8299,329,4857.51,120065.35,2.35,3.97,0.59,14.76,24.72
2024-02-22,Black_Friday_2024,Instagram,Native,184032,4531,158,1444.66,49485.25,2.46,3.5,0.32,9.14,34.25
2024-02-22,Email_Newsletter,TikTok,Shopping,312130,3779,92,3896.45,15528.24,1.21,2.45,1.03,42.35,3.99
2024-02-22,Email_Newsletter,TikTok,Display,632465,9757,403,3836.07,29500.4,1.54,4.13,0.39,9.52,7.69
2024-02-23,Brand_Awareness,Email,Shopping,357007,5351,94,2946.72,29463.72,1.5,1.77,0.55,31.35,10.0
2024-02-23,Black_Friday_2024,TikTok,Display,472961,8256,309,4391.86,123958.95,1.75,3.75,0.53,14.21,28.22
2024-02-23,Email_Newsletter,Twitter,Search,257104,16786,506,2713.63,50711.12,6.53,3.02,0.16,5.36,18.69
2024-02-23,Social_Media_Ads,Email,Native,658243,7241,284,4519.35,101616.62,1.1,3.93,0.62,15.91,22.48
2024-02-24,Email_Newsletter,LinkedIn,Native,145380,3614,121,2065.71,54962.38,2.49,3.37,0.57,17.07,26.61
2024-02-24,Summer_Sale_2024,Email,Search,274561,18524,700,4041.95,208396.08,6.75,3.78,0.22,5.77,51.56
2024-02-24,Summer_Sale_2024,Email,Native,1110857,14892,637,4814.77,172424.69,1.34,4.28,0.32,7.56,35.81
2024-02-24,Retargeting_Campaign,Twitter,Display,75493,1636,42,1502.19,18660.51,2.17,2.61,0.92,35.77,12.42
2024-02-24,Retargeting_Campaign,Facebook,Video,510855,19200,900,4728.39,254962.7,3.76,4.69,0.25,5.25,53.92
2024-02-24,Google_Search,Google Ads,Video,79859,2306,90,1940.14,40514.33,2.89,3.92,0.84,21.56,20.88
2024-02-24,Holiday_Campaign,Google Ads,Native,33514,577,18,763.17,6036.74,1.72,3.14,1.32,42.4,7.91
2024-02-25,Social_Media_Ads,Twitter,Video,68387,1463,50,827.34,12690.94,2.14,3.48,0.57,16.55,15.34
2024-02-25,Retargeting_Campaign,Google Ads,Native,53053,817,29,1491.29,13783.45,1.54,3.55,1.83,51.42,9.24
2024-02-25,Summer_Sale_2024,Email,Native,214051,6263,253,890.99,117272.69,2.93,4.05,0.14,3.52,131.62
2024-02-25,Black_Friday_2024,Facebook,Video,49169,1705,44,702.78,13640.28,3.47,2.59,0.41,15.97,19.41
2024-02-25,Black_Friday_2024,Facebook,Native,141939,1703,26,1615.1,7273.88,1.2,1.54,0.95,62.12,4.5
2024-02-25,Email_Newsletter,Instagram,Search,52715,4052,53,510.46,11013.29,7.69,1.31,0.13,9.63,21.58
2024-02-25,Retargeting_Campaign,Instagram,Video,456792,19732,914,4481.62,123600.08,4.32,4.64,0.23,4.9,27.58
2024-02-26,Product_Launch_Q1,Twitter,Shopping,481258,4923,121,2163.36,10518.65,1.02,2.48,0.44,17.88,4.86
2024-02-26,Email_Newsletter,Email,Shopping,121351,2054,85,1738.2,38231.78,1.69,4.18,0.85,20.45,22.0
2024-02-26,Retargeting_Campaign,TikTok,Native,423651,7386,199,2473.92,95940.75,1.74,2.7,0.33,12.43,38.78
2024-02-26,Black_Friday_2024,Instagram,Video,252740,9363,317,3240.15,50846.01,3.7,3.39,0.35,10.22,15.69
2024-02-27,Retargeting_Campaign,Twitter,Video,71017,2404,112,398.71,32392.21,3.39,4.68,0.17,3.56,81.24
2024-02-27,Retargeting_Campaign,Google Ads,Display,243450,5617,77,3040.53,23835.89,2.31,1.38,0.54,39.49,7.84
2024-02-27,Product_Launch_Q1,Email,Display,114489,1493,25,2116.39,7065.29,1.3,1.68,1.42,84.66,3.34
2024-02-27,Social_Media_Ads,Email,Video,313701,13638,648,4639.36,199290.94,4.35,4.75,0.34,7.16,42.96
2024-02-27,Brand_Awareness,Facebook,Native,228589,3535,146,2937.05,54179.95,1.55,4.15,0.83,20.12,18.45
2024-02-28,Holiday_Campaign,TikTok,Native,40918,704,27,499.32,7655.28,1.72,3.94,0.71,18.49,15.33
2024-02-28,Product_Launch_Q1,Email,Video,24170,486,23,469.64,7031.39,2.01,4.76,0.97,20.42,14.97
2024-02-28,Google_Search,Email,Native,851960,9323,225,3453.8,30876.97,1.09,2.42,0.37,15.35,8.94
2024-02-29,Holiday_Campaign,Email,Video,290636,7798,342,4103.8,165517.58,2.68,4.39,0.53,12.0,40.33
2024-02-29,Brand_Awareness,Google Ads,Search,66471,2204,99,1114.76,46350.29,3.32,4.49,0.51,11.26,41.58
2024-02-29,Black_Friday_2024,Twitter,Display,358617,8119,352,3376.39,145889.33,2.26,4.35,0.42,9.59,43.21
2024-02-29,Product_Launch_Q1,Instagram,Video,263756,11225,337,2366.74,69882.17,4.26,3.01,0.21,7.02,29.53
2024-02-29,Retargeting_Campaign,Instagram,Video,728008,14955,235,4463.04,29055.27,2.05,1.58,0.3,18.99,6.51
2024-02-29,Summer_Sale_2024,LinkedIn,Native,300902,7006,97,4025.32,10372.28,2.33,1.39,0.57,41.5,2.58
2024-03-01,Social_Media_Ads,TikTok,Video,338571,11932,375,1785.69,91091.23,3.52,3.14,0.15,4.76,51.01
2024-03-01,Brand_Awareness,Instagram,Native,319518,5717,144,3799.34,17304.6,1.79,2.52,0.66,26.38,4.55
2024-03-01,Email_Newsletter,Instagram,Shopping,134526,2505,107,1122.01,16867.66,1.86,4.28,0.45,10.49,15.03
2024-03-01,Holiday_Campaign,LinkedIn,Display,264551,2783,119,4653.53,43885.56,1.05,4.31,1.67,39.11,9.43
2024-03-02,Summer_Sale_2024,Google Ads,Search,36351,1507,31,1088.73,2218.56,4.15,2.07,0.72,35.12,2.04
2024-03-02,Google_Search,Twitter,Video,524026,20478,754,2007.0,313965.16,3.91,3.68,0.1,2.66,156.44
2024-03-02,Holiday_Campaign,Email,Video,555671,11398,468,2810.01,108358.27,2.05,4.11,0.25,6.0,38.56
2024-03-02,Email_Newsletter,TikTok,Native,371571,4095,82,3347.96,11271.19,1.1,2.01,0.82,40.83,3.37
2024-03-03,Product_Launch_Q1,Instagram,Display,50854,1470,16,667.67,7354.86,2.89,1.13,0.45,41.73,11.02
2024-03-03,Retargeting_Campaign,Email,Display,242045,6156,177,1146.8,75152.55,2.54,2.88,0.19,6.48,65.53
2024-03-03,Holiday_Campaign,TikTok,Display,78666,2219,95,1065.63,36275.97,2.82,4.32,0.48,11.22,34.04
2024-03-04,Social_Media_Ads,LinkedIn,Native,34328,1024,17,881.8,1429.81,2.98,1.68,0.86,51.87,1.62
2024-03-04,Retargeting_Campaign,Facebook,Search,250334,14082,521,1784.89,76421.36,5.63,3.7,0.13,3.43,42.82
2024-03-04,Google_Search,Instagram,Shopping,178035,4433,199,1643.27,38962.96,2.49,4.49,0.37,8.26,23.71
2024-03-04,Brand_Awareness,Email,Shopping,267660,5614,170,4571.84,80560.64,2.1,3.05,0.81,26.89,17.62
2024-03-04,Social_Media_Ads,TikTok,Search,325520,17801,536,1960.33,159601.58,5.47,3.02,0.11,3.66,81.42
2024-03-04,Black_Friday_2024,Twitter,Native,458700,12044,517,1395.48,237938.8,2.63,4.29,0.12,2.7,170.51
2024-03-05,Summer_Sale_2024,Twitter,Video,82717,3353,83,360.04,31197.87,4.05,2.48,0.11,4.34,86.65
2024-03-05,Black_Friday_2024,Google Ads,Shopping,62989,688,15,1868.38,6081.98,1.09,2.3,2.72,124.56,3.26
2024-03-05,Holiday_Campaign,Facebook,Shopping,127986,3366,34,1727.51,7865.73,2.63,1.04,0.51,50.81,4.55
2024-03-05,Email_Newsletter,Facebook,Shopping,254482,7153,124,2450.08,16366.26,2.81,1.73,0.34,19.76,6.68
2024-03-05,Summer_Sale_2024,Facebook,Shopping,262324,4556,56,3719.39,6731.74,1.74,1.25,0.82,66.42,1.81
2024-03-05,Holiday_Campaign,Google Ads,Display,191900,5363,88,3002.47,41234.18,2.79,1.65,0.56,34.12,13.73
2024-03-05,Email_Newsletter,TikTok,Search,110020,4544,82,1648.41,25846.45,4.13,1.81,0.36,20.1,15.68
2024-03-06,Social_Media_Ads,Twitter,Video,51906,1378,44,801.75,16477.41,2.66,3.25,0.58,18.22,20.55
2024-03-06,Google_Search,TikTok,Native,279573,7899,172,2990.64,24366.5,2.83,2.18,0.38,17.39,8.15
2024-03-06,Social_Media_Ads,Email,Video,74729,2416,59,465.16,21696.74,3.23,2.45,0.19,7.88,46.64
2024-03-06,Retargeting_Campaign,Google Ads,Shopping,93158,2204,77,2438.07,12143.82,2.37,3.53,1.11,31.66,4.98
2024-03-06,Social_Media_Ads,LinkedIn,Display,48841,1059,37,985.55,16434.66,2.17,3.52,0.93,26.64,16.68
2024-03-06,Google_Search,Facebook,Video,292957,9946,471,2882.56,176930.15,3.4,4.74,0.29,6.12,61.38
2024-03-07,Google_Search,LinkedIn,Video,23181,660,15,276.27,6382.54,2.85,2.39,0.42,18.42,23.1
2024-03-07,Summer_Sale_2024,TikTok,Video,19857,914,27,254.32,4811.87,4.61,2.97,0.28,9.42,18.92
2024-03-07,Holiday_Campaign,TikTok,Shopping,456022,12654,419,4645.62,91994.3,2.78,3.32,0.37,11.09,19.8
2024-03-07,Black_Friday_2024,TikTok,Native,71855,2129,42,844.13,8208.44,2.96,1.99,0.4,20.1,9.72
2024-03-07,Email_Newsletter,LinkedIn,Shopping,101265,1289,28,2469.06,8187.25,1.27,2.21,1.92,88.18,3.32
2024-03-07,Google_Search,Google Ads,Native,145885,3534,64,2729.49,11342.56,2.42,1.82,0.77,42.65,4.16
2024-03-07,Black_Friday_2024,TikTok,Native,241857,5457,75,3135.14,22070.15,2.26,1.38,0.57,41.8,7.04
2024-03-08,Email_Newsletter,TikTok,Display,278524,7803,159,3895.92,59589.1,2.8,2.05,0.5,24.5,15.3
2024-03-08,Summer_Sale_2024,TikTok,Display,403428,7217,82,3724.98,39577.89,1.79,1.14,0.52,45.43,10.62
2024-03-08,Black_Friday_2024,TikTok,Video,398639,15847,757,2994.44,93473.97,3.98,4.78,0.19,3.96,31.22
2024-03-08,Holiday_Campaign,Facebook,Search,381594,19024,553,4994.75,88856.3,4.99,2.91,0.26,9.03,17.79
2024-03-08,Brand_Awareness,Google Ads,Search,6178,422,20,181.37,7457.89,6.84,4.76,0.43,9.07,41.12
2024-03-08,Brand_Awareness,Facebook,Search,39971,2630,124,211.23,41479.49,6.58,4.72,0.08,1.7,196.37
2024-03-09,Google_Search,Email,Search,267051,14896,500,4148.53,75227.92,5.58,3.36,0.28,8.3,18.13
2024-03-09,Summer_Sale_2024,Facebook,Search,380997,29549,584,2677.51,56589.67,7.76,1.98,0.09,4.58,21.14
2024-03-09,Email_Newsletter,Instagram,Search,327675,14959,173,2551.34,12495.17,4.57,1.16,0.17,14.75,4.9
2024-03-09,Email_Newsletter,Google Ads,Native,16126,396,10,189.49,2121.43,2.46,2.65,0.48,18.95,11.2
2024-03-09,Black_Friday_2024,Google Ads,Video,245357,12000,307,4123.81,79469.41,4.89,2.56,0.34,13.43,19.27
2024-03-09,Product_Launch_Q1,Facebook,Display,367100,5752,86,2801.53,18162.31,1.57,1.5,0.49,32.58,6.48
2024-03-10,Brand_Awareness,Instagram,Search,414634,29317,1025,3226.46,449008.36,7.07,3.5,0.11,3.15,139.16
2024-03-10,Retargeting_Campaign,Instagram,Display,433114,12920,459,4120.63,55160.85,2.98,3.56,0.32,8.98,13.39
2024-03-10,Brand_Awareness,LinkedIn,Search,361740,17546,597,3759.81,186536.7,4.85,3.4,0.21,6.3,49.61
2024-03-10,Holiday_Campaign,Email,Search,92993,7318,164,1751.69,55764.37,7.87,2.25,0.24,10.68,31.83
2024-03-11,Summer_Sale_2024,TikTok,Shopping,595960,14895,731,3181.71,192152.74,2.5,4.91,0.21,4.35,60.39
2024-03-11,Email_Newsletter,Twitter,Native,616125,11203,146,4887.19,14581.98,1.82,1.31,0.44,33.47,2.98
2024-03-11,Product_Launch_Q1,Email,Display,223312,4940,164,2787.48,44748.49,2.21,3.34,0.56,17.0,16.05
2024-03-11,Summer_Sale_2024,Twitter,Video,388681,10561,439,2850.9,52269.43,2.72,4.16,0.27,6.49,18.33
2024-03-11,Brand_Awareness,Facebook,Search,453841,26169,302,2791.55,119580.83,5.77,1.16,0.11,9.24,42.84
2024-03-11,Brand_Awareness,TikTok,Display,211573,4011,139,1604.18,18769.6,1.9,3.48,0.4,11.54,11.7
2024-03-11,Retargeting_Campaign,LinkedIn,Shopping,106120,2173,31,1072.82,11290.43,2.05,1.46,0.49,34.61,10.52
2024-03-12,Google_Search,TikTok,Video,756451,33590,1209,4787.92,491063.55,4.44,3.6,0.14,3.96,102.56
2024-03-12,Google_Search,Facebook,Search,321076,22146,969,2531.15,347691.6,6.9,4.38,0.11,2.61,137.37
2024-03-12,Retargeting_Campaign,TikTok,Shopping,252396,5404,136,3678.6,48447.85,2.14,2.52,0.68,27.05,13.17
2024-03-12,Summer_Sale_2024,TikTok,Video,199631,5004,130,2542.11,26991.77,2.51,2.6,0.51,19.55,10.62
2024-03-12,Social_Media_Ads,Instagram,Search,444397,29193,1241,2857.39,584239.36,6.57,4.25,0.1,2.3,204.47
2024-03-12,Retargeting_Campaign,Instagram,Shopping,234178,6759,237,2620.88,39322.17,2.89,3.51,0.39,11.06,15.0
2024-03-13,Email_Newsletter,LinkedIn,Search,299884,19871,522,3338.84,247117.01,6.63,2.63,0.17,6.4,74.01
2024-03-13,Brand_Awareness,Email,Native,118072,1914,71,2298.82,5948.0,1.62,3.73,1.2,32.38,2.59
2024-03-13,Holiday_Campaign,Instagram,Shopping,311108,6425,151,4336.18,38197.08,2.07,2.36,0.67,28.72,8.81
2024-03-13,Email_Newsletter,LinkedIn,Native,202717,2469,34,4054.9,8523.26,1.22,1.39,1.64,119.26,2.1
2024-03-14,Brand_Awareness,Email,Shopping,185238,2974,90,3110.71,9398.07,1.61,3.05,1.05,34.56,3.02
2024-03-14,Black_Friday_2024,Instagram,Display,116203,1490,37,1167.93,6431.46,1.28,2.53,0.78,31.57,5.51
2024-03-14,Google_Search,TikTok,Search,593074,46066,1832,3528.38,599396.35,7.77,3.98,0.08,1.93,169.88
2024-03-14,Holiday_Campaign,LinkedIn,Native,33235,337,12,971.82,3340.2,1.02,3.77,2.88,80.98,3.44
2024-03-14,Summer_Sale_2024,Facebook,Search,212611,6883,83,2641.36,12055.98,3.24,1.22,0.38,31.82,4.56
2024-03-15,Brand_Awareness,Email,Shopping,83150,2235,78,1470.63,13487.53,2.69,3.5,0.66,18.85,9.17
2024-03-15,Google_Search,Facebook,Display,179191,4646,151,974.17,24297.49,2.59,3.25,0.21,6.45,24.94
2024-03-15,Black_Friday_2024,Facebook,Search,286856,12652,139,3856.91,38852.93,4.41,1.1,0.3,27.75,10.07
2024-03-15,Black_Friday_2024,Twitter,Search,110080,4713,49,1118.32,22262.46,4.28,1.05,0.24,22.82,19.91
2024-03-15,Holiday_Campaign,Twitter,Search,125183,9514,144,989.59,68960.57,7.6,1.52,0.1,6.87,69.69
2024-03-16,Product_Launch_Q1,Facebook,Display,92351,1996,59,1292.69,3865.65,2.16,2.98,0.65,21.91,2.99
2024-03-16,Google_Search,Twitter,Video,162473,4357,80,3061.11,18019.3,2.68,1.84,0.7,38.26,5.89
2024-03-16,Google_Search,TikTok,Search,465122,19211,620,3753.01,244469.87,4.13,3.23,0.2,6.05,65.14
2024-03-16,Google_Search,Twitter,Native,144503,3956,154,1245.41,57089.69,2.74,3.89,0.31,8.09,45.84
2024-03-16,Holiday_Campaign,Instagram,Search,463739,23219,499,3980.82,52208.18,5.01,2.15,0.17,7.98,13.11
2024-03-17,Retargeting_Campaign,Instagram,Search,141021,7381,123,1831.42,36321.18,5.23,1.67,0.25,14.89,19.83
2024-03-17,Social_Media_Ads,Instagram,Search,439819,34810,408,4738.67,22522.34,7.91,1.17,0.14,11.61,4.75
2024-03-17,Email_Newsletter,LinkedIn,Search,211039,15576,237,4323.8,86433.25,7.38,1.52,0.28,18.24,19.99
2024-03-17,Brand_Awareness,Email,Shopping,93683,2189,38,362.04,17692.67,2.34,1.74,0.17,9.53,48.87
2024-03-17,Brand_Awareness,Instagram,Native,205613,3401,46,1809.54,2950.6,1.65,1.37,0.53,39.34,1.63
2024-03-17,Black_Friday_2024,Twitter,Shopping,168588,4651,231,2941.55,20782.66,2.76,4.97,0.63,12.73,7.07
2024-03-17,Retargeting_Campaign,Google Ads,Search,121509,3764,75,3452.43,12708.54,3.1,2.01,0.92,46.03,3.68
2024-03-18,Summer_Sale_2024,Facebook,Display,23725,679,28,141.02,9876.13,2.87,4.17,0.21,5.04,70.03
2024-03-18,Retargeting_Campaign,Instagram,Native,233398,2728,104,1215.15,13734.75,1.17,3.84,0.45,11.68,11.3
2024-03-18,Social_Media_Ads,Google Ads,Video,354903,7484,128,4748.4,45766.95,2.11,1.72,0.63,37.1,9.64
2024-03-18,Email_Newsletter,Email,Native,356337,10459,290,3612.46,142560.29,2.94,2.78,0.35,12.46,39.46
2024-03-19,Black_Friday_2024,Email,Shopping,299938,3984,137,2492.37,42342.28,1.33,3.44,0.63,18.19,16.99
2024-03-19,Social_Media_Ads,Email,Shopping,648873,16607,410,4377.55,136514.63,2.56,2.47,0.26,10.68,31.19
2024-03-19,Brand_Awareness,Google Ads,Search,53342,2702,41,693.3,2264.83,5.07,1.54,0.26,16.91,3.27
2024-03-19,Retargeting_Campaign,Google Ads,Shopping,160577,3072,77,3551.35,15339.94,1.91,2.51,1.16,46.12,4.32
2024-03-19,Google_Search,Instagram,Display,166524,4490,199,930.84,85726.61,2.7,4.44,0.21,4.68,92.1
2024-03-19,Black_Friday_2024,LinkedIn,Display,59716,1681,67,1184.52,3404.88,2.82,4.04,0.7,17.68,2.87
2024-03-20,Black_Friday_2024,LinkedIn,Native,94693,2494,54,1876.17,17645.35,2.63,2.2,0.75,34.74,9.4
2024-03-20,Brand_Awareness,Email,Video,717075,32675,389,2451.82,58724.31,4.56,1.19,0.08,6.3,23.95
2024-03-20,Retargeting_Campaign,Instagram,Display,685005,17287,365,4183.91,40957.04,2.52,2.11,0.24,11.46,9.79
2024-03-20,Holiday_Campaign,Google Ads,Native,215005,4687,197,3779.96,25108.22,2.18,4.22,0.81,19.19,6.64
2024-03-21,Social_Media_Ads,Instagram,Shopping,16829,486,8,242.81,930.88,2.89,1.85,0.5,30.35,3.83
2024-03-21,Summer_Sale_2024,Twitter,Native,257576,3521,127,4211.38,58165.31,1.37,3.62,1.2,33.16,13.81
2024-03-21,Product_Launch_Q1,Twitter,Display,1372914,27904,565,4631.37,94903.52,2.03,2.03,0.17,8.2,20.49
2024-03-21,Black_Friday_2024,TikTok,Native,392374,7151,306,4701.26,45037.61,1.82,4.29,0.66,15.36,9.58
2024-03-21,Holiday_Campaign,Email,Display,280933,7274,260,3515.29,116791.79,2.59,3.58,0.48,13.52,33.22
2024-03-22,Product_Launch_Q1,Email,Shopping,28877,734,32,241.25,1727.78,2.54,4.36,0.33,7.54,7.16
2024-03-22,Social_Media_Ads,LinkedIn,Display,151947,4021,122,3332.53,23565.33,2.65,3.04,0.83,27.32,7.07
2024-03-22,Summer_Sale_2024,Twitter,Search,332574,18860,910,3995.63,244610.15,5.67,4.83,0.21,4.39,61.22
2024-03-22,Product_Launch_Q1,Facebook,Native,410412,10332,381,4464.88,109749.74,2.52,3.69,0.43,11.72,24.58
2024-03-22,Product_Launch_Q1,Email,Search,249876,17359,511,4856.59,63068.4,6.95,2.95,0.28,9.5,12.99
2024-03-23,Social_Media_Ads,LinkedIn,Video,28925,867,31,718.96,13861.15,3.0,3.69,0.83,23.19,19.28
2024-03-23,Product_Launch_Q1,Instagram,Search,371475,22416,364,3416.05,74210.41,6.03,1.62,0.15,9.38,21.72
2024-03-23,Google_Search,Facebook,Video,350709,10826,458,2855.73,134375.99,3.09,4.24,0.26,6.24,47.05
2024-03-23,Social_Media_Ads,Facebook,Shopping,220596,3003,49,2961.04,5955.43,1.36,1.65,0.99,60.43,2.01
2024-03-24,Google_Search,Facebook,Shopping,408683,5945,119,3172.18,45075.27,1.45,2.0,0.53,26.66,14.21
2024-03-24,Google_Search,LinkedIn,Native,139909,3940,158,1462.0,41514.92,2.82,4.01,0.37,9.25,28.4
2024-03-24,Summer_Sale_2024,Email,Display,106310,1711,38,1538.31,16344.53,1.61,2.26,0.9,40.48,10.63
2024-03-24,Product_Launch_Q1,LinkedIn,Video,132538,4072,164,1541.13,15620.17,3.07,4.04,0.38,9.4,10.14
2024-03-25,Product_Launch_Q1,Instagram,Search,420854,16912,794,3976.09,46834.88,4.02,4.7,0.24,5.01,11.78
2024-03-25,Black_Friday_2024,Instagram,Display,200504,4156,130,1926.96,18411.98,2.07,3.14,0.46,14.82,9.55
2024-03-25,Social_Media_Ads,Twitter,Video,39195,1751,44,780.57,15761.15,4.47,2.55,0.45,17.74,20.19
2024-03-25,Google_Search,Instagram,Search,352888,26203,1070,3290.63,314482.61,7.43,4.09,0.13,3.08,95.57
2024-03-26,Social_Media_Ads,TikTok,Shopping,610332,10600,141,4475.87,53122.31,1.74,1.33,0.42,31.74,11.87
2024-03-26,Product_Launch_Q1,LinkedIn,Shopping,190791,5363,201,4334.96,80955.03,2.81,3.76,0.81,21.57,18.67
2024-03-26,Summer_Sale_2024,Google Ads,Search,53927,4114,45,1122.53,16026.21,7.63,1.11,0.27,24.95,14.28
2024-03-26,Social_Media_Ads,LinkedIn,Native,121438,1764,67,2860.46,33363.09,1.45,3.8,1.62,42.69,11.66
